MA,FA,Cs,Pb,Sn,Br,Cl,I,Bandgap
0.397522049,0.596164994,0,0.990623865,0,0.399203535,0,0.605183053,1.754544905
0,0.595163129,0.402533601,1.007493415,0,0.347333623,0,0.654501215,1.785577419
0,0.60032985,0.401066434,1.005762801,0,0.35235178,0,0.656333164,1.769393564
0,0.604073802,0.402148228,0.997446122,0,0.347916114,0,0.652825394,1.771399827
0,0.602674841,0.403187264,0.990107042,0,0.353073526,0,0.652492832,1.784156846
0,0.598112254,0.397404473,1.002903954,0,0.34839192,0,0.650716458,1.765373917
0,0.60002034,0.40254614,0.990462009,0,0.351587467,0,0.650264628,1.783733202
0,0.602997394,0.399625046,1.00368648,0,0.347025227,0,0.651308364,1.786445459
0,0.604283294,0.401183338,0.990464613,0,0.346910265,0,0.648389276,1.767399907
0.399895329,0.595198622,0,0.995644122,0,0.396216332,0,0.602381186,1.78669926
0.402267101,0.598968409,0,0.999247557,0,0.397374427,0,0.604458045,1.770116558
0,0.60507078,0.403761333,1.002367716,0,0.347066802,0,0.651850791,1.763902964
0,0.605284337,0.401767749,1.003950632,0,0.347587271,0,0.651845384,1.777343739
0,0.602989001,0.398501254,1.009535363,0,0.351205477,0,0.65329751,1.790863947
0.40201633,0.599433792,0,0.994555252,0,0.401104425,0,0.60435116,1.787554266
0,0.6,0.4,1,0,0.35,0,0.65,1.78
0,0.595316489,0.396204632,1.009394117,0,0.347658444,0,0.649707269,1.796663506
0.396091287,0.594337836,0,0.99173328,0,0.40020785,0,0.601047218,1.787463479
0,0.605932412,0.403105415,1.000534121,0,0.347922151,0,0.650606094,1.791966187
0.396555011,0.604842158,0,1.000377689,0,0.400783126,0,0.6052351,1.785903965
0,0.602692266,0.403684403,1.003369085,0,0.35113764,0,0.651993251,1.794980711
0.396995588,0.597670931,0,0.990330044,0,0.396965228,0,0.599634551,1.760509741
0.397641141,0.595587058,0,1.006460692,0,0.396542013,0,0.603386605,1.774744055
0,0.59891722,0.40201545,1.003391561,0,0.353065571,0,0.651293233,1.781067144
0.397307119,0.605837015,0,1.004198568,0,0.398031465,0,0.605032405,1.767403523
0.399669475,0.600749331,0,1.0032635,0,0.402443166,0,0.605784135,1.781895584
0.39705714,0.5970796,0,1.006761266,0,0.398727279,0,0.604271596,1.756958097
0.400810113,0.604232464,0,0.995252017,0,0.397907742,0,0.602494073,1.752453895
0.397695774,0.594686458,0,1.003762596,0,0.399722085,0,0.603353616,1.776990862
0,0.59602858,0.39990289,0.992179749,0,0.351693157,0,0.646284931,1.764392116
0,0.598990276,0.40263247,1.00513252,0,0.347392994,0,0.648836577,1.793185017
0.400965195,0.601200025,0,1.000087392,0,0.402359688,0,0.604163269,1.783648355
0.401505978,0.598138387,0,1.000222182,0,0.402792512,0,0.603687458,1.761143249
0,0.598146779,0.397952623,1.000169129,0,0.349444914,0,0.646668833,1.762801648
0,0.598542071,0.397113368,1.001346743,0,0.347132549,0,0.645888801,1.781404907
0.401119647,0.604160377,0,0.997560755,0,0.398193644,0,0.602173074,1.772486232
0.397474645,0.597089691,0,1.008968928,0,0.401631674,0,0.604669422,1.75661087
0,0.597257312,0.398205147,1.009055283,0,0.347070104,0,0.647438441,1.780547839
0,0.596990482,0.4038148,0.999536483,0,0.346762603,0,0.646161923,1.771308052
0,0.598090451,0.398048629,0.996998528,0,0.349240979,0,0.645060186,1.787651022
0,0.598842736,0.399591733,1.008831582,0,0.348988457,0,0.648485332,1.795072928
0,0.59732049,0.398436792,1.004661096,0,0.351477631,0,0.647668863,1.776034999
0,0.605273656,0.3997081,1.003318302,0,0.353407382,0,0.649684918,1.764628757
0.399572664,0.600387882,0,0.998038625,0,0.399369716,0,0.600923401,1.776784887
0,0.60047232,0.396056816,1.000792985,0,0.347039024,0,0.644608441,1.77941312
0.401295391,0.595324335,0,1.008626759,0,0.402520409,0,0.603533361,1.75769821
0,0.59906406,0.40368935,0.996806083,0,0.350872706,0,0.646223625,1.791852574
0.400550896,0.600139262,0,1.00932785,0,0.3975477,0,0.602540083,1.757788638
0.399223166,0.595698223,0,0.992919317,0,0.403823847,0,0.599608765,1.77442455
0.399297613,0.598564157,0,1.00476779,0,0.400253213,0,0.601896417,1.775569762
0,0.601629685,0.401314762,0.994256334,0,0.346821543,0,0.643689451,1.76775091
0,0.603819666,0.397747977,0.995787476,0,0.353163928,0,0.645869436,1.795463449
0,0.604170611,0.398783719,1.007758209,0,0.347823962,0,0.647210318,1.795257245
0.397445912,0.599462805,0,0.997559398,0,0.400338447,0,0.599683949,1.771875763
0,0.59628602,0.402834605,1.004173183,0,0.346534615,0,0.645395175,1.785600636
0,0.603977556,0.403122636,1.001406329,0,0.353028567,0,0.64818979,1.770968705
0.39739318,0.594774051,0,1.009217083,0,0.400537677,0,0.601620576,1.775961311
0.4,0.6,0,1,0,0.4,0,0.6,1.77
0,0.604813569,0.403484986,1.001860998,0,0.347874714,0,0.646404951,1.786446513
0.399072711,0.604950733,0,0.991214244,0,0.39866058,0,0.597889935,1.780233128
0.397016969,0.598702893,0,1.000131502,0,0.403409399,0,0.600686867,1.768700779
0.403753298,0.594637691,0,1.009598443,0,0.396682986,0,0.600594818,1.785516639
0.399869645,0.601895669,0,1.000237457,0,0.396937102,0,0.59866299,1.774458024
0.398531735,0.595873303,0,0.992831877,0,0.403825177,0,0.59807998,1.783790906
0.39848588,0.599530299,0,0.997144272,0,0.399638156,0,0.598086157,1.760885238
0.403909735,0.602795744,0,0.999719215,0,0.397754577,0,0.598549134,1.765396947
0.397972063,0.601738855,0,1.009160604,0,0.401426401,0,0.601546187,1.758954653
0.403465856,0.60320187,0,1.00369395,0,0.402327694,0,0.601047318,1.780460591
0,0.602217302,0.401419319,0.993320169,0,0.353480775,0,0.643512729,1.765269261
0.40123444,0.602856274,0,1.00263207,0,0.403692929,0,0.600825064,1.768046784
0,0.595444718,0.403934331,1.006461009,0,0.349164341,0,0.644612595,1.765783288
0.399979248,0.594450368,0,0.996725536,0,0.396332257,0,0.594228623,1.784173979
0.396336192,0.596383848,0,0.994159241,0,0.399423427,0,0.594642808,1.754204495
0.39737981,0.601030015,0,0.997634804,0,0.396907295,0,0.5954699,1.78690591
0.402290932,0.597882217,0,0.99589296,0,0.39794262,0,0.595053795,1.785030213
0.401158921,0.601074568,0,1.001373755,0,0.402367069,0,0.59856757,1.785264666
0,0.602298371,0.399891003,1.003340177,0,0.351563022,0,0.643756642,1.779423714
0.403065925,0.595983376,0,0.996609515,0,0.400635636,0,0.595018089,1.763813098
0.402128131,0.597901339,0,0.995199395,0,0.400501239,0,0.594094528,1.759317101
0.400317661,0.603100151,0,0.992091686,0,0.40333556,0,0.594234562,1.768686864
0.397270739,0.602897889,0,0.999697928,0,0.401526923,0,0.594251604,1.768649842
0.396374707,0.600026211,0,1.003657382,0,0.403274483,0,0.594760865,1.780080171
0.17027718,0.826316772,0,0.992560548,0,0.400812663,0,0.605157749,1.726055458
0.170211314,0.826828685,0,0.996563605,0,0.400662212,0,0.605601296,1.703415781
0.171266304,0.822397613,0,0.992038205,0,0.396500641,0,0.602140224,1.709781632
0.168718899,0.830048647,0,0.991611994,0,0.399956063,0,0.60436783,1.728608535
0.169011507,0.826116181,0,0.994836483,0,0.401302196,0,0.60487876,1.710157257
0,0,0.990216446,0.995564045,0,0.32808812,0,0.675552015,1.924067321
0.149399709,0.855502878,0,0.992880808,0,0.397504702,0,0.605807141,1.746399137
0.150544921,0.843728152,0,0.990702598,0,0.403031672,0,0.605201368,1.744568931
0.170472725,0.825373796,0,0.997246549,0,0.400740943,0,0.604703792,1.725787742
0.148942262,0.848656798,0,0.996771653,0,0.399914994,0,0.605876055,1.756782152
0.169413605,0.8307867,0,0.998570071,0,0.3973199,0,0.60402555,1.716374735
0.149448252,0.852116579,0,0.991115461,0,0.396804523,0,0.603222673,1.771323027
0.150384832,0.842007733,0,1.005593157,0,0.396615541,0,0.604917263,1.760059485
0.169626832,0.82495787,0,1.003583397,0,0.402938354,0,0.605734613,1.727022597
0.169689651,0.824355201,0,0.992810075,0,0.399737167,0,0.601266529,1.722029965
0.170579867,0.831041996,0,1.005334386,0,0.39616094,0,0.604307786,1.736650218
0.150574332,0.846705579,0,0.990016376,0,0.398688418,0,0.601825517,1.776265702
0.149828547,0.85088708,0,0.998663665,0,0.397417465,0,0.604047358,1.748444451
0.171088992,0.823773573,0,1.001357219,0,0.398389923,0,0.60231588,1.723163843
0.150757238,0.84710544,0,0.99343957,0,0.402347991,0,0.603679658,1.743593925
0,0,0.9976109,0.997814253,0,0.329005375,0,0.675592341,1.921030277
0.171306114,0.832451128,0,0.99954074,0,0.399558713,0,0.603641239,1.718079586
0.169412271,0.827346436,0,0.990208255,0,0.396282464,0,0.598833109,1.705214181
0.149300426,0.847621554,0,1.004643349,0,0.400522263,0,0.60563628,1.772450095
0,0,0.99344136,0.997917966,0,0.331405838,0,0.674748708,1.892519992
0,0,1.000263547,0.993626135,0,0.328296453,0,0.673822515,1.923818455
0.150838031,0.851039336,0,1.002094784,0,0.402253409,0,0.605305995,1.760033117
0,0,0.996216636,0.992235489,0,0.329783097,0,0.672620456,1.919917103
0.14999142,0.846694437,0,0.997458678,0,0.399053824,0,0.601831319,1.755401269
0.148891213,0.85804543,0,1.000553761,0,0.402022348,0,0.605582177,1.76914456
0,0,0.997314514,0.999694905,0,0.330760757,0,0.674846031,1.89120227
0,0,0.995068518,1.002550782,0,0.328060246,0,0.673887162,1.928918512
0.148898675,0.84360858,0,1.003402936,0,0.398280214,0,0.602000733,1.758027303
0.14916317,0.848631672,0,0.996171063,0,0.402334652,0,0.602335954,1.757963677
0.169764317,0.828604054,0,0.99601879,0,0.4030792,0,0.601118888,1.708303803
0.171322562,0.837072918,0,1.002333167,0,0.403006606,0,0.604250102,1.731668925
0.149046131,0.841700631,0,0.998365389,0,0.396613212,0,0.599224142,1.749613153
0.151176877,0.857706024,0,1.003782447,0,0.397302304,0,0.603937387,1.763364573
0.149309823,0.849136606,0,1.00371809,0,0.403585086,0,0.604493752,1.764957363
0.151154172,0.841789531,0,1.003080385,0,0.402065869,0,0.602632391,1.743927009
0.168621272,0.829328028,0,0.991343449,0,0.402944093,0,0.599322905,1.715474438
0.169526149,0.827209842,0,1.004272897,0,0.39763484,0,0.600449511,1.724952809
0,0,1.003010338,1.003057324,0,0.329455537,0,0.675771196,1.912470048
0.171008887,0.823419128,0,0.993133416,0,0.401727443,0,0.598480646,1.717212739
0.151049583,0.852078868,0,0.997100672,0,0.400538098,0,0.602005292,1.770524912
0,0,1.008106577,0.996487484,0,0.327904882,0,0.674768413,1.923100978
0.170073036,0.825033986,0,1.002312498,0,0.397355518,0,0.599248936,1.723302625
0.168863757,0.822762136,0,1.003987707,0,0.403743883,0,0.601354611,1.713265935
0,0,0.994098136,1.004986379,0,0.328023777,0,0.672992849,1.891600745
0.171561088,0.833864866,0,1.002564408,0,0.400232513,0,0.601893601,1.717576372
0.150287623,0.845630402,0,1.008305268,0,0.402578652,0,0.604089179,1.773270007
0.150952954,0.842308316,0,1.009953106,0,0.40257913,0,0.603981609,1.774341361
0.151061183,0.842939687,0,0.996125806,0,0.401389134,0,0.599964058,1.744583039
0.168388976,0.832902498,0,1.005110285,0,0.403385098,0,0.603104073,1.725275866
0.161725488,0.787508181,0.050060117,1.006830575,0,0.396369743,0,0.605371005,1.72073842
0.17,0.83,0,1,0,0.4,0,0.6,1.72
0.160612344,0.796124109,0.049850931,0.992700684,0,0.402710907,0,0.605219812,1.709947741
0,0,0.990295359,1.005352118,0,0.33260167,0,0.673335544,1.79789226
0.162657635,0.789334757,0.049689801,0.996740954,0,0.398071707,0,0.603410448,1.703269993
0,0,0.993694859,0.995404657,0,0.33165877,0,0.671203846,1.897676146
0.170045085,0.835917013,0,0.992598333,0,0.402371956,0,0.5996979,1.733608595
0,0,1.005254509,1.000225798,0,0.331627902,0,0.675397639,1.917016267
0.150562585,0.85269472,0,0.99010974,0,0.398483932,0,0.598398657,1.774452304
0,0,1.000617228,0.998139187,0,0.32688773,0,0.671742406,1.894595633
0.171005041,0.838220789,0,0.997571741,0,0.397275926,0,0.599416291,1.736467083
0.149945632,0.845430949,0,1.004618903,0,0.401766479,0,0.60196649,1.758835976
0,0,1.004676863,1.002193018,0,0.32736098,0,0.673884326,1.905906178
0,0,0.992941149,1.000429364,0,0.335884736,0,0.673424744,1.791553673
0.149559483,0.857098707,0,0.990074087,0,0.401906676,0,0.599960603,1.75932969
0.150518817,0.847265632,0,1.009623633,0,0.402669308,0,0.603733237,1.757423296
0.150735472,0.841739486,0,0.999506374,0,0.396194484,0,0.597650342,1.754840879
0,0,0.997506024,0.991829072,0,0.327546458,0,0.669006314,1.895314106
0.170174944,0.835818321,0,1.000937113,0,0.401212009,0,0.60072543,1.72458464
0.171527746,0.836885631,0,1.004843041,0,0.399596306,0,0.601432039,1.728375555
0,0,0.991181089,0.999668904,0,0.331013942,0,0.670565347,1.804631257
0,0,0.990839408,1.00709079,0,0.331870471,0,0.672696039,1.920845093
0,0,1.005409068,0.994633877,0,0.333011619,0,0.673561673,1.813871411
0.150438416,0.842190055,0,1.001919859,0,0.397397553,0,0.598240831,1.76091803
0.15,0.85,0,1,0,0.4,0,0.6,1.76
0.162247348,0.794354685,0.049666324,0.990757582,0,0.396708919,0,0.600863616,1.708629001
0,0,0.992699307,0.996080364,0,0.331942291,0,0.669901549,1.917378587
0.16257004,0.789304891,0.050487733,0.996058312,0,0.402817083,0,0.603787881,1.705920781
0.169403495,0.833549153,0,0.998686056,0,0.401614856,0,0.599195499,1.735193199
0.149530302,0.851927368,0,0.993532095,0,0.402876571,0,0.599412469,1.750808412
0.16147135,0.792136151,0.050170613,1.002108158,0,0.397503318,0,0.603517223,1.697173725
0.169945718,0.825656826,0,0.994226693,0,0.399951263,0,0.595861568,1.721653332
0.168490182,0.836111412,0,1.007701613,0,0.399633776,0,0.600959294,1.713084992
0.160390311,0.789212197,0.050027308,1.005979595,0,0.398984887,0,0.60433419,1.70243902
0.169053206,0.824927242,0,0.997489169,0,0.39851758,0,0.595919354,1.726844236
0,0,1.006765329,1.009697583,0,0.3305402,0,0.676329385,1.909767818
0.161156828,0.785326162,0.050065964,1.007125775,0,0.399750102,0,0.604283908,1.726300993
0,0,0.995955259,0.994729936,0,0.330880748,0,0.669530644,1.90998685
0.169359446,0.824921817,0,0.997402159,0,0.401447573,0,0.596720802,1.71989713
0.150548979,0.848078621,0,1.009205911,0,0.401722935,0,0.601893133,1.751534522
0,0,1.003616571,1.003520552,0,0.329821097,0,0.673141087,1.79890441
0.148896847,0.850829671,0,1.00939291,0,0.401624251,0,0.602173834,1.749000673
0,0,0.997418879,0.994983951,0,0.33462685,0,0.671032655,1.791806512
0.171219048,0.827084089,0,0.99818615,0,0.401049903,0,0.597098796,1.718141445
0,0,0.998142399,0.990923843,0,0.335944599,0,0.670555163,1.783679743
0.169070796,0.827313567,0,0.994240596,0,0.401216294,0,0.595823345,1.718765182
0.161305873,0.78822275,0.049527887,1.005958854,0,0.397514202,0,0.602827041,1.700979001
0,0,0.996193453,0.991395021,0,0.334427567,0,0.669370443,1.798170714
0.170020961,0.826854987,0,1.000327657,0,0.401237527,0,0.597155117,1.705453656
0.150637228,0.84220708,0,1.004500623,0,0.401049975,0,0.598847976,1.763562666
0.161181174,0.784357301,0.049710667,1.000963865,0,0.399966407,0,0.601484041,1.704841875
0.162717616,0.783338652,0.049637844,1.006927206,0,0.398618203,0,0.602511411,1.696163462
0,0,1.003931212,0.995096927,0,0.332789797,0,0.671497927,1.810678308
0,0,0.995677103,0.994205128,0,0.331545584,0,0.668619469,1.912999759
0.169068326,0.832765791,0,0.995905601,0,0.399179388,0,0.596025078,1.730443936
0,0,0.992904536,0.995821316,0,0.334144071,0,0.669240529,1.816766135
0.162845453,0.783793922,0.050481515,1.000217614,0,0.399088382,0,0.60111894,1.700924885
0.151357905,0.858049966,0,1.008550316,0,0.397986002,0,0.601344094,1.758110528
0.149052033,0.8425037,0,0.998388144,0,0.398363053,0,0.595822751,1.776807601
0,0,0.998175038,0.994909597,0,0.331507958,0,0.669253623,1.807662067
0,0,1.004375824,1.00771923,0,0.328880852,0,0.673175843,1.909772848
0,0,0.998396568,0.992854152,0,0.331471283,0,0.668646366,1.786529407
0,0,0.999878369,1.001242386,0,0.333884335,0,0.672140337,1.804427104
0.160555083,0.787793717,0.050276553,1.002630801,0,0.403460131,0,0.603430769,1.698661045
0,0,0.994173158,0.999002657,0,0.331197824,0,0.668912057,1.900543822
0,0,1,1,0,0.33,0,0.67,1.91
0,0,0.992254376,1.000276718,0,0.327755411,0,0.667076894,1.89648296
0.161640592,0.793262926,0.050058177,0.991195878,0,0.398047489,0,0.598964859,1.712745904
0.148677694,0.843115712,0,0.999052076,0,0.398832645,0,0.595505916,1.765260451
0,0,0.992151916,1.005371678,0,0.332945174,0,0.670208741,1.902005513
0,0,1.005493224,1.009258775,0,0.330689434,0,0.673824597,1.902083073
0.16958217,0.832231236,0,1.007024111,0,0.398320467,0,0.597573105,1.720456581
0.150643311,0.854199232,0,1.00190746,0,0.399794822,0,0.598645872,1.756365349
0.161782658,0.790595748,0.049861087,0.999481634,0,0.397820895,0,0.6003861,1.718409076
0.150311474,0.843559497,0,1.003034376,0,0.398344432,0,0.596456298,1.773028406
0,0,0.995033022,0.991446178,0,0.33086126,0,0.666310227,1.895885685
0,0,0.998639878,0.993313239,0,0.332710944,0,0.668410424,1.788893571
0.14889672,0.852275785,0,1.009148166,0,0.398217826,0,0.599282624,1.759378173
0.170523526,0.83786362,0,0.990542147,0,0.400149234,0,0.594798048,1.729568761
0.16077794,0.782024029,0.049583773,0.994963649,0,0.397719498,0,0.597068708,1.726587259
0,0,1.004647878,0.991326888,0,0.327379627,0,0.667056578,1.914653031
0,0,0.998594413,0.998028289,0,0.334733945,0,0.669772907,1.784988918
0.161430235,0.79380976,0.049660798,0.995678729,0,0.397383029,0,0.598931725,1.718798821
0.151331038,0.856499076,0,0.993659192,0,0.400623397,0,0.596445746,1.767922318
0,0,1.007963858,0.990639158,0,0.330434669,0,0.668574843,1.902298
0.149154071,0.848241603,0,0.996175939,0,0.39841267,0,0.59450649,1.749522734
0.151483076,0.843233982,0,1.006247629,0,0.398604563,0,0.596555906,1.772673917
0.1615,0.7885,0.05,1,0,0.4,0,0.6,1.71
0.161163859,0.786864147,0.050325586,0.995567516,0,0.398570368,0,0.598054205,1.721638171
0,0,0.99226166,1.005378904,0,0.330004726,0,0.668010859,1.796856407
0,0,0.99262047,0.999737644,0,0.333368029,0,0.667806058,1.801215768
0,0,1.005309985,1.002484536,0,0.331811205,0,0.67123238,1.905833071
0.160195179,0.783337205,0.050155978,0.999970314,0,0.400732259,0,0.599053347,1.722298333
0,0,0.992763462,0.99567041,0,0.328876845,0,0.664840009,1.916869025
0,0,1.002649813,1.003042946,0,0.331989441,0,0.670510001,1.788292706
0,0,0.998442592,0.996016294,0,0.331085971,0,0.667197731,1.801113299
0,0,0.990612828,0.993182998,0,0.329948613,0,0.663942489,1.805885779
0.160593993,0.783395595,0.049708731,1.00116938,0,0.399316874,0,0.598467984,1.724934028
0.160849738,0.795998869,0.050205281,1.005296355,0,0.39839652,0,0.601526582,1.693356076
0.169737313,0.828623529,0,1.009036633,0,0.397988183,0,0.5957288,1.725865563
0,0,1.006785122,1.006270664,0,0.331945749,0,0.672138888,1.896110915
0.160786183,0.788483586,0.050332847,1.004845798,0,0.402334391,0,0.601363785,1.694485784
0.171549921,0.82856103,0,1.003332959,0,0.399325429,0,0.594717498,1.712693312
0,0,1.005028467,0.990778526,0,0.333271223,0,0.667735397,1.805290966
0.169474626,0.830801092,0,1.00279792,0,0.402530015,0,0.595656983,1.717673141
0.148888555,0.855144982,0,1.003366054,0,0.403783167,0,0.598339258,1.774636663
0.162273955,0.794444423,0.050415274,1.009412507,0,0.401622943,0,0.603026718,1.699375663
0,0,1.002856301,0.994703465,0,0.33602643,0,0.6688885,1.80832001
0,0,1.006956016,1.008441463,0,0.335633775,0,0.673288375,1.79722713
0.151074351,0.85321185,0,0.997190411,0,0.401625066,0,0.595320448,1.764342708
0,0,1.006809464,0.995560279,0,0.327898096,0,0.666820928,1.896189545
0,0,0.991230896,0.993158332,0,0.334649167,0,0.664457663,1.800284367
0,0,1.005785392,1.007681758,0,0.335703736,0,0.672477102,1.798067152
0,0,0.998199858,1.006253562,0,0.331359848,0,0.66837449,1.810394265
0,0,0.99634477,0.99158876,0,0.331496599,0,0.664015838,1.802781627
0.160580536,0.790674726,0.050229682,0.992439372,0,0.401469505,0,0.596822305,1.726979725
0,0,1.005272476,0.990976482,0,0.330482385,0,0.665734279,1.811728794
0.162060383,0.786985142,0.049742926,0.990036035,0,0.398261906,0,0.594124159,1.711285864
0,0,1.004091497,1.00858031,0,0.33167838,0,0.670266332,1.929055199
0,0,1.003491718,0.992041161,0,0.328620977,0,0.664575861,1.920358071
0.160705623,0.793435701,0.050376564,0.997925727,0,0.399052148,0,0.59751157,1.726304788
0,0,0.998247111,1.006545005,0,0.335760062,0,0.669592592,1.804691912
0.159980571,0.782786412,0.050188914,0.99750752,0,0.401949361,0,0.596418927,1.724533111
0.148953731,0.854977661,0,1.009784043,0,0.402107821,0,0.597999844,1.764974071
0,0,0.994689402,0.994476344,0,0.335398306,0,0.66512445,1.792208262
0,0,1,1,0,0.333,0,0.667,1.8
0.162153217,0.794188397,0.049584128,1.001289661,0,0.397240617,0,0.597461325,1.700267435
0.150474884,0.856885749,0,1.001789222,0,0.397002911,0,0.594176698,1.772147404
0,0,0.993644134,0.999573649,0,0.331802163,0,0.664677257,1.892190585
0.159953589,0.791799412,0.049510993,1.000052099,0,0.396933026,0,0.596235688,1.722122165
0,0,0.997798172,1.009404201,0,0.329830455,0,0.667311256,1.904254721
0.161495593,0.780870863,0.049933552,1.009725388,0,0.397533052,0,0.5970024,1.719777944
0,0,1.008589955,0.99551197,0,0.334599119,0,0.668204684,1.782585585
0.160390507,0.792631284,0.049509129,1.005425599,0,0.397379233,0,0.597646092,1.700400176
0,0,1.002325022,1.002726904,0,0.332322576,0,0.667594644,1.898919863
0,0,0.995783828,0.998353915,0,0.332964813,0,0.664870222,1.907582391
0.14894055,0.856470542,0,1.009585261,0,0.400026933,0,0.596568035,1.772658779
0.160397584,0.781377621,0.049796798,0.99517356,0,0.40082566,0,0.594084874,1.694691077
0.161934384,0.792017392,0.050310327,0.991404403,0,0.399312014,0,0.594507253,1.724116602
0.163062063,0.791725296,0.050034422,1.00776569,0,0.403271646,0,0.600188322,1.715441413
0,0,0.995381405,0.997401505,0,0.331048963,0,0.663320069,1.803817128
0,0,1.001779741,1.001926101,0,0.333066593,0,0.666775339,1.799900142
0,0,1.004445009,1.003738808,0,0.329775563,0,0.666686325,1.814470627
0,0,1.005562293,1.001860174,0,0.330882445,0,0.66686891,1.900718564
0,0,0.998278594,1.005373541,0,0.329584724,0,0.665249434,1.919672397
0,0,0.991037658,1.006339741,0,0.332727385,0,0.66468571,1.800850602
0,0,1.000824984,1.007262673,0,0.330405436,0,0.666527,1.917571234
0,0,1.007431779,1.0050611,0,0.332521164,0,0.668323089,1.9255744
0,0,1.002711491,1.002784335,0,0.335721614,0,0.667598602,1.810013526
0,0,0.995519552,1.007224515,0,0.33001907,0,0.66473873,1.89942108
0.161866949,0.788140202,0.050402656,1.005089727,0,0.398007662,0,0.595912959,1.709265696
0.162432113,0.79416285,0.050099249,1.003184211,0,0.396662417,0,0.595931433,1.711994706
0.050006332,0.823132769,0.120592322,0.996893157,0,0.396338523,0,0.605972225,1.754035738
0.16303387,0.787679283,0.049801069,1.001850096,0,0.400479675,0,0.595704855,1.717919445
0,0,0.996482627,1.005794019,0,0.332211437,0,0.665146616,1.811902743
0,0,1.002479516,1.00940349,0,0.336263402,0,0.669043308,1.798553271
0,0,1.003756074,0.990773394,0,0.335355057,0,0.664083737,1.787823549
0,0,0.993008685,0.999988501,0,0.334075451,0,0.663107112,1.786286526
0,0,1.001722713,1.007719181,0,0.333042574,0,0.666979876,1.785788854
0,0,0.999687473,1.001488938,0,0.334901613,0,0.665433655,1.786596155
0,0,1.001648005,1.004133474,0,0.331275244,0,0.665245358,1.920839672
0.050070469,0.822352295,0.119090269,0.992238219,0,0.40188188,0,0.605721356,1.742929914
0.161166977,0.78549609,0.050346955,1.007920382,0,0.3971451,0,0.594723879,1.725810557
0,0,1.004942121,0.998827113,0,0.335695114,0,0.665730774,1.812121161
0,0,0.994754753,1.001005208,0,0.334557683,0,0.663184423,1.817520271
0,0,1.001066318,0.991137579,0,0.335417114,0,0.662539169,1.786514718
0.049664607,0.827535844,0.120595659,0.990657856,0,0.400807956,0,0.605392409,1.729447175
0,0,1.003663674,0.993629715,0,0.335806187,0,0.663891995,1.782870748
0.049947185,0.823151085,0.120928567,0.997599203,0,0.396523385,0,0.604791777,1.746240741
0,0,1.008545592,1.001902985,0,0.336008889,0,0.667085755,1.814635657
0.049943572,0.828553185,0.119883275,0.991023662,0,0.399265629,0,0.604563862,1.75713525
0.050264929,0.825206775,0.12108687,0.99742662,0,0.398817846,0,0.605450715,1.749045056
0.162047089,0.791471786,0.050158938,1.005657434,0,0.4039814,0,0.59654738,1.711640897
0,0,1.002711382,0.993290609,0,0.333050334,0,0.661564971,1.79190317
0,0,0.991596437,1.009999784,0,0.330657038,0,0.661750892,1.783027591
0,0,0.996019648,1.005422188,0,0.335938619,0,0.663638196,1.815524362
0,0,1.009669752,0.995785385,0,0.332336359,0,0.663288308,1.791122045
0.049546946,0.825826565,0.118817966,1.00456066,0,0.397588245,0,0.60521292,1.726214618
0.05026244,0.822483552,0.118987151,1.002972384,0,0.397052239,0,0.604112744,1.751068207
0,0,0.994984755,1.00685786,0,0.331920722,0,0.66172919,1.810830628
0.161959568,0.795830368,0.050332256,1.001410144,0,0.402025832,0,0.594331818,1.695707195
0,0,0.992696628,1.008642296,0,0.33536869,0,0.66281925,1.789415029
0,0,0.997966356,1.000494693,0,0.335075827,0,0.661841152,1.796097091
0,0,1.006704059,1.008552354,0,0.332470534,0,0.665266428,1.907170961
0.049987173,0.822764367,0.119605386,1.008983219,0,0.39715537,0,0.605331334,1.739678384
0,0,1.008639708,1.006235082,0,0.333698701,0,0.664757832,1.815536761
0.050088939,0.828798613,0.12053427,0.992434394,0,0.396580172,0,0.601491636,1.723056459
0.049970101,0.827918271,0.118894378,1.001747978,0,0.39614811,0,0.603076538,1.730104301
0.050039091,0.829200776,0.120943542,1.000882731,0,0.400536702,0,0.604809452,1.753134536
0.050090496,0.837156631,0.119643445,0.992638803,0,0.400543489,0,0.603691046,1.74788865
0,0,1.002357387,1.007933564,0,0.335790934,0,0.663579754,1.809091569
0.050212713,0.828417665,0.121109327,0.997931617,0,0.399158452,0,0.60291398,1.755669595
0.049604393,0.830429465,0.120739527,1.002889421,0,0.399875049,0,0.604577641,1.74170545
0.050397769,0.830300123,0.120553176,0.997202785,0,0.396039302,0,0.601337803,1.737364051
0,0,1.007439009,0.997208128,0,0.335968799,0,0.661093552,1.805046988
0.050263704,0.833400552,0.118834218,0.999012619,0,0.396519656,0,0.601784687,1.741614872
0.050479929,0.824662085,0.121104768,1.00409171,0,0.400937093,0,0.603303419,1.744315549
0.050281578,0.831790863,0.120418528,0.994899706,0,0.402509776,0,0.602418521,1.734729209
0.050251069,0.836948414,0.120678412,1.005401119,0,0.399399676,0,0.604899794,1.747745053
0.050019417,0.822562521,0.1190804,0.999933047,0,0.402932314,0,0.601566744,1.751903383
0.049785207,0.832316811,0.121090113,1.007990445,0,0.397105722,0,0.603655326,1.743954185
0.049682249,0.827427843,0.120265977,0.995953586,0,0.399857002,0,0.599825768,1.737238992
